player_id,player_name,position,team,status,height,weight,college,years_exp
12480,Moliki Matavao,TE,NO,Active,78,263,UCLA,1.0
7529,Gary Brightwell,RB,CIN,Active,73,218,Arizona,5.0
12115,Dell Pettus,DB,NE,Active,71,200,Troy,2.0
6821,Austin Jackson,T,MIA,Active,77,310,USC,6.0
6864,Khalid Kareem,DE,ATL,Active,76,255,Notre Dame,6.0
4353,Patrick Ricard,FB,BAL,Active,75,300,Maine,9.0
11750,Dominique Hampton,CB,CHI,Active,75,220,Washington,2.0
5757,Josh Woods,LB,ATL,Active,73,235,Maryland,8.0
5615,Matt Dickerson,DE,JAX,Active,77,292,UCLA,8.0
10210,Cameron Latu,TE,PHI,Active,77,244,Alabama,3.0
2306,Jameis Winston,QB,NYG,Active,76,231,Florida State,11.0
4939,Roderick Henderson,DT,TEN,Active,"6'0""",339,Alabama State,1.0
11730,T.J. Tampa,DB,BAL,Active,73,199,Iowa State,2.0
4924,Zach Terrell,QB,BAL,Active,"6'1""",206,Western Michigan,1.0
13032,Marshall Lang,TE,NE,Active,76,252,Northwestern,1.0
1479,Keenan Allen,WR,LAC,Active,74,211,California,13.0
5061,Uchenna Nwosu,LB,SEA,Active,74,265,USC,8.0
3258,Nick Vannett,TE,LAR,Active,77,257,Ohio State,10.0
1423,Blidi Wreh-Wilson,CB,TB,Active,73,198,Connecticut,9.0
4413,Eric Wilson,LB,MIN,Active,73,231,Cincinnati,9.0
8463,Zach Tom,OL,GB,Active,76,304,Wake Forest,4.0
4381,Taysom Hill,TE,NO,Active,74,221,BYU,9.0
13267,Devin Veresuk,LB,IND,Active,74,240,Windsor,0.0
4140,Shaquill Griffin,CB,SEA,Active,72,198,UCF,9.0
7283,Chris Williams,DT,CHI,Active,74,298,Wagner,6.0
7204,Reggie Gilliam,RB,BUF,Active,72,244,Toledo,6.0
5856,Cody Ford,OL,CIN,Active,75,345,Oklahoma,7.0
7469,Austen Pleasants,OL,SF,Active,79,330,Ohio,6.0
5934,Charles Omenihu,DE,KC,Active,77,280,Texas,7.0
2033,Shelby Harris,DE,CLE,Active,74,288,Illinois State,12.0
5461,Trent Sieg,LS,DAL,Active,75,240,Colorado State,8.0
11595,Jared Wiley,TE,KC,Active,78,249,TCU,2.0
12531,Trevor Etienne,RB,CAR,Active,68,198,Georgia,1.0
13156,Keondre Jackson,DB,BAL,Active,74,215,Illinois State,1.0
11708,DJ Glaze,OL,LV,Active,76,331,Maryland,2.0
12229,David Olajiga,DL,BAL,Active,75,315,Central Missouri,2.0
7758,Will Fries,G,MIN,Active,78,321,Penn State,5.0
8046,Brendon White,LB,NYJ,Active,74,220,Rutgers,1.0
6811,Kenneth Murray,LB,DAL,Active,74,241,Oklahoma,6.0
3240,Darian Thompson,DB,DAL,Active,74,211,Boise State,6.0
5913,Connor McGovern,G,BUF,Active,77,318,Penn State,7.0
11027,Alex Austin,DB,NE,Active,73,191,Oregon State,3.0
3174,Leonard Floyd,LB,ATL,Active,75,240,Georgia,10.0
11679,Chris Braswell,LB,TB,Active,75,255,Alabama,2.0
3558,Chris Jones,DT,KC,Active,78,310,Mississippi State,10.0
7872,Alaric Jackson,OL,LAR,Active,79,338,Iowa,5.0
10898,Tuli Tuipulotu,DL,LAC,Active,75,266,USC,3.0
3218,A'Shawn Robinson,DT,CAR,Active,75,320,Alabama,10.0
11749,Cam Hart,CB,LAC,Active,74,207,Notre Dame,2.0
11841,Sanoussi Kane,DB,TEN,Active,71,210,Purdue,2.0
11018,Christian Braswell,DB,JAX,Active,71,185,Rutgers,3.0
12030,Braiden McGregor,DE,NYJ,Active,78,267,Michigan,2.0
12912,Cam'Ron Silmon-Craig,DB,JAX,Active,70,185,Colorado,1.0
12140,Omar Speights,LB,LAR,Active,73,234,LSU,2.0
2369,Jordan Richards,DB,BAL,Active,71,210,Stanford,7.0
12539,Arian Smith,WR,NYJ,Active,72,179,Georgia,1.0
7357,Dan Chisena,WR,CAR,Active,75,202,Penn State,6.0
6922,Ezra Cleveland,G,JAX,Active,78,312,Boise State,6.0
6843,Albert Okwuegbunam,TE,LV,Active,77,258,Missouri,6.0
10897,Tyrique Stevenson,CB,CHI,Active,72,212,Miami (FL),3.0
12777,Joaquin Davis,WR,MIN,Active,76,195,North Carolina Central,1.0
12384,Kingsley Eguakun,OL,CLE,Active,75,305,Florida,2.0
6147,Clayton Thorson,QB,NYG,Active,76,222,Northwestern,3.0
6941,Troy Dye,LB,LAC,Active,75,225,Oregon,6.0
1124,Malik Jackson,DT,CLE,Active,77,285,Tennessee,10.0
8423,Brittain Brown,RB,CHI,Active,73,205,UCLA,4.0
6862,Saahdiq Charles,T,CAR,Active,76,321,LSU,6.0
5968,Mark Fields,CB,SF,Active,70,192,Clemson,3.0
5051,Donte Jackson,CB,LAC,Active,70,180,LSU,8.0
11036,Anthony Johnson,DB,NYG,Active,72,205,Iowa State,3.0
11653,Charlie Smyth,K,NO,Active,76,210,International Pathway Program,2.0
2418,Gabe Wright,DT,WAS,Active,75,305,Auburn,7.0
8183,Brock Purdy,QB,SF,Active,73,220,Iowa State,4.0
5864,Byron Murphy,CB,MIN,Active,71,190,Washington,7.0
1234,Russell Wilson,QB,NYG,Active,71,206,Wisconsin,14.0
12541,Dont'e Thornton,WR,LV,Active,77,205,Tennessee,1.0
12732,Dominic Lovett,WR,DET,Active,70,185,Georgia,1.0
1920,Josh Mauro,DE,ARI,Active,78,282,Stanford,8.0
11810,Sataoa Laumea,OL,PIT,Active,76,319,Utah,2.0
12255,Swayze Bozeman,LB,NYG,Active,73,224,Southern Miss,2.0
2366,Ali Marpet,G,TB,Active,76,307,Hobart,7.0
8371,Chad Muma,LB,NE,Active,75,239,Wyoming,4.0
11593,Brevyn Spann-Ford,TE,DAL,Active,79,270,Minnesota,2.0
3299,Ronald Blair,DE,NYJ,Active,75,270,Appalachian State,6.0
12560,Shemar Stewart,DL,CIN,Active,77,267,Texas A&M,1.0
12603,Cobee Bryant,DB,ATL,Active,72,180,Kansas,1.0
11758,Sedrick Van Pran-Granger,OL,BUF,Active,76,310,Georgia,2.0
12634,Jordan Watkins,WR,SF,Active,71,196,Ole Miss,1.0
11352,Ronnie Hickman,DB,CLE,Active,73,209,Ohio State,3.0
11426,Evan Deckers,LS,TB,Active,75,252,Duke,3.0
5332,Foyesade Oluokun,LB,JAX,Active,74,230,Yale,8.0
12684,Kain Medrano,LB,WAS,Active,75,230,UCLA,1.0
11739,Evan Williams,DB,GB,Active,71,200,Oregon,2.0
13124,Jeremiah Webb,WR,NE,Active,71,198,South Alabama,1.0
7565,Terrace Marshall,WR,MIA,Active,74,200,LSU,5.0
11685,Kamari Lassiter,DB,HOU,Active,72,180,Georgia,2.0
1122,Aaron Brewer,LS,ARI,Active,77,232,San Diego State,14.0
11257,Shedrick Jackson,WR,LV,Active,73,198,Auburn,3.0
4064,Cam Robinson,OL,CLE,Active,78,335,Alabama,9.0
11899,Rico Payton,CB,NYG,Active,72,182,Pittsburg State,2.0
7103,Tavien Feaster,RB,ARI,Active,72,221,South Carolina,2.0
11922,Drake Nugent,OL,SF,Active,73,300,Michigan,2.0
4930,Franko House,TE,CHI,Active,"6'6""",247,Ball State,1.0
11042,Carrington Valentine,DB,GB,Active,72,189,Kentucky,3.0
12610,Princely Umanmielen,DL,CAR,Active,76,244,Ole Miss,1.0
1617,Bradley McDougald,DB,JAX,Active,73,215,Kansas,9.0
7798,William Sherman,T,NO,Active,76,300,Colorado,5.0
6144,Trayveon Williams,RB,CLE,Active,68,206,Texas A&M,7.0
8181,Connor Heyward,TE,PIT,Active,72,230,Michigan State,4.0
11835,Jaylen Harrell,DE,TEN,Active,76,247,Michigan,2.0
12919,Elijah Simmons,DL,TB,Active,73,334,Tennessee,1.0
8151,Kenneth Walker,RB,SEA,Active,69,211,Michigan State,4.0
10236,Dalton Kincaid,TE,BUF,Active,76,240,Utah,3.0
8334,Malcolm Rodriguez,LB,DET,Active,71,230,Oklahoma State,4.0
7215,Corliss Waitman,P,PIT,Active,74,210,South Alabama,6.0
2308,Dante Fowler,LB,DAL,Active,75,261,Florida,11.0
10986,Jammie Robinson,DB,ATL,Active,71,195,Florida State,3.0
7077,Jacob Bobenmoyer,LS,LV,Active,72,235,Northern Colorado,6.0
12383,John Jiles,WR,NE,Active,75,220,West Florida,2.0
3526,Roy Robertson-Harris,DE,NYG,Active,79,300,UTEP,10.0
12062,Cam Grandy,TE,CIN,Active,77,253,Illinois State,2.0
12462,Damien Martinez,RB,GB,Active,72,217,Miami (FL),1.0
11785,Cedric Johnson,DE,CIN,Active,75,264,Ole Miss,2.0
8453,Cam Jurgens,OL,PHI,Active,75,303,Nebraska,4.0
13118,Melvin Smith,DB,KC,Active,73,185,Southern Arkansas,1.0
2501,Quandre Diggs,DB,SEA,Active,69,197,Texas,11.0
11535,Josh Butler,CB,DAL,Active,72,182,Michigan State,3.0
11041,Andre Jones,DE,BUF,Active,77,258,Louisiana,3.0
8323,Jaquan Brisker,DB,CHI,Active,73,204,Penn State,4.0
7547,Amon-Ra St. Brown,WR,DET,Active,72,202,USC,5.0
3643,Doug Middleton,DB,SF,Active,72,210,Appalachian State,6.0
8413,Chris Oladokun,QB,KC,Active,73,213,South Dakota State,4.0
11474,Dylan Drummond,WR,ATL,Active,72,190,Eastern Michigan,3.0
13216,Derrick Canteen,CB,SF,Active,70,193,Cincinnati,1.0
5067,Arden Key,DE,TEN,Active,77,240,LSU,8.0
10928,Brodric Martin,DT,LV,Active,77,330,Western Kentucky,3.0
11719,Cooper Beebe,OL,DAL,Active,76,335,Kansas State,2.0
8374,Riq Woolen,DB,SEA,Active,76,210,UTSA,4.0
7742,Kion Smith,T,MIA,Active,77,300,Fayetteville State,5.0
4113,Dawuane Smoot,DE,JAX,Active,75,275,Illinois,9.0
12829,Coleman Owen,WR,IND,Active,70,181,Ohio,1.0
11062,Ali Gaye,DE,TEN,Active,78,265,LSU,3.0
11023,Alex Forsyth,OL,DEN,Active,76,312,Oregon,3.0
5017,Jessie Bates,DB,ATL,Active,73,210,Wake Forest,8.0
1805,Alejandro Villanueva,OT,BAL,Active,81,277,Army,8.0
6657,Freedom Akinmoladun,DE,NYJ,Active,75,286,Nebraska,3.0
4058,Solomon Thomas,DT,DAL,Active,74,285,Stanford,9.0
12773,DJ Uiagalelei,QB,LAC,Active,76,252,Florida State,1.0
11817,KT Leveston,OL,CLE,Active,76,335,Kansas State,2.0
12638,Quincy Riley,CB,NO,Active,71,195,Louisville,1.0
11233,Ty Okada,DB,SEA,Active,71,193,Montana State,3.0
12561,Derrick Harmon,DL,PIT,Active,76,313,Oregon,1.0
12651,Ty Robinson,DT,PHI,Active,77,288,Nebraska,1.0
10959,Anthony Bradford,OL,SEA,Active,76,335,LSU,3.0
12718,Konata Mumpfield,WR,LAR,Active,73,188,Pittsburgh,1.0
9481,Luke Musgrave,TE,GB,Active,78,253,Oregon State,3.0
11837,Jaden Davis,DB,ARI,Active,70,182,Miami (FL),2.0
11720,Marist Liufau,LB,DAL,Active,74,239,Notre Dame,2.0
12623,Ashton Gillotte,DE,KC,Active,75,270,Louisville,1.0
12939,Anthony Tyus,RB,CAR,Active,73,226,Ohio,1.0
12872,John Saunders,DB,NE,Active,74,211,Ole Miss,1.0
8336,Tyreke Smith,DL,KC,Active,75,255,Ohio State,4.0
7313,Liam McCullough,LS,ATL,Active,74,245,Ohio State,6.0
11017,Dee Winters,LB,SF,Active,71,227,TCU,3.0
12635,Tonka Hemingway,DT,LV,Active,74,284,South Carolina,1.0
8129,Dameon Pierce,RB,KC,Active,70,215,Florida,4.0
11844,Myles Cole,LB,NO,Active,78,278,Texas Tech,2.0
6627,Shy Tuttle,DT,WAS,Active,75,300,Tennessee,7.0
3233,Kevin Byard,DB,CHI,Active,71,218,Middle Tennessee,10.0
12899,Doneiko Slaughter,DB,PIT,Active,72,190,Arkansas,1.0
10892,Will Anderson,DL,HOU,Active,76,243,Alabama,3.0
6949,Jordyn Brooks,LB,MIA,Active,72,240,Texas Tech,6.0
5839,Rashan Gary,LB,GB,Active,77,277,Michigan,7.0
10909,Isaiah Foskey,DL,CIN,Active,77,280,Notre Dame,3.0
4147,Samaje Perine,RB,CIN,Active,71,240,Oklahoma,9.0
13052,Eli Cox,C,HOU,Active,76,309,Kentucky,1.0
5333,Jalyn Holmes,DE,WAS,Active,77,283,Ohio State,8.0
8458,Dylan Parham,OL,LV,Active,74,332,Memphis,4.0
11240,C.J. Okoye,DL,BAL,Active,78,370,,3.0
11838,Nate Thomas,OL,DAL,Active,76,331,Louisiana,2.0
7635,Jaelan Phillips,LB,PHI,Active,77,266,Miami (FL),5.0
12538,Brady Cook,QB,NYJ,Active,74,215,Missouri,1.0
12702,Rayuan Lane,DB,JAX,Active,71,197,Navy,1.0
6452,Jamie Gillan,P,NYG,Active,73,207,Arkansas-Pine Bluff,7.0
8294,Bryan Cook,DB,KC,Active,73,206,Cincinnati,4.0
6294,Ty Summers,LB,CHI,Active,73,241,TCU,7.0
13010,Jordan Waters,RB,LAR,Active,72,225,North Carolina State,1.0
7720,Kene Nwangwu,RB,NYJ,Active,73,210,Iowa State,5.0
12911,Keivie Rose,DL,JAX,Active,75,314,Arkansas,1.0
7921,Christian Elliss,LB,NE,Active,74,231,Idaho,5.0
11791,Tylan Grable,OL,BUF,Active,77,309,UCF,2.0
12744,Jonah Monheim,OL,JAX,Active,77,310,USC,1.0
12536,Jaylin Noel,WR,HOU,Active,71,201,Iowa State,1.0
12683,Tyrion Ingram-Dawkins,DE,MIN,Active,77,290,Georgia,1.0
8280,Nik Bonitto,LB,DEN,Active,75,240,Oklahoma,4.0
7712,Robert Rochell,DB,CAR,Active,74,195,Central Arkansas,5.0
7673,Chazz Surratt,LB,SEA,Active,74,233,North Carolina,5.0
7231,LaCale London,DT,ATL,Active,75,297,Western Illinois,6.0
10223,Eric Gray,RB,NYG,Active,70,211,Oklahoma,3.0
12492,Pat Bryant,WR,DEN,Active,74,204,Illinois,1.0
11736,Jordan Jefferson,DT,CIN,Active,76,317,LSU,2.0
6826,Cole Kmet,TE,CHI,Active,78,257,Notre Dame,6.0
12600,Aireontae Ersery,OL,HOU,Active,78,330,Minnesota,1.0
12238,Eric Watts,DL,NYJ,Active,77,277,UConn,2.0
13163,Jahvaree Ritzie,DT,PIT,Active,76,294,North Carolina,1.0
8854,Tomon Fox,LB,NYG,Active,74,245,North Carolina,4.0
4836,Ryan Langford,,ARI,Active,,,New Mexico,
12526,Tetairoa McMillan,WR,CAR,Active,77,212,Arizona,1.0
11775,Jaylin Simpson,DB,GB,Active,72,180,Auburn,2.0
12596,Maxwell Hairston,DB,BUF,Active,71,183,Kentucky,1.0
10960,Jake Andrews,OL,HOU,Active,75,308,Troy,3.0
11058,Blake Grupe,K,IND,Active,67,156,Notre Dame,3.0
6807,Patrick Queen,LB,PIT,Active,72,232,LSU,6.0
11935,A.J. Woods,CB,ATL,Active,71,195,Pittsburgh,2.0
5298,Bradley Bozeman,OL,LAC,Active,77,325,Alabama,8.0
1516,Sam Martin,P,CAR,Active,73,205,Appalachian State,13.0
7187,Rojesterman Farris,DB,DEN,Active,73,180,Hawaii,2.0
12948,Austin Keys,LB,ARI,Active,74,244,Auburn,1.0
1553,John Jenkins,DT,BAL,Active,75,360,Georgia,13.0
12795,Jake Majors,OL,PHI,Active,75,306,Texas,1.0
8267,Nakobe Dean,LB,PHI,Active,71,231,Georgia,4.0
11725,Jarrian Jones,DB,JAX,Active,71,190,Florida State,2.0
11210,Malik Heath,WR,ATL,Active,74,213,Ole Miss,3.0
11776,Jacob Monk,OL,GB,Active,75,308,Duke,2.0
11734,Tyrice Knight,LB,SEA,Active,72,233,UTEP,2.0
3388,Jalen Mills,CB,DET,Active,72,191,LSU,10.0
8089,Sal Cannella,TE,CLE,Active,77,242,Auburn,3.0
11015,Dante Stills,DT,ARI,Active,76,300,West Virginia,3.0
11840,Nick Samac,C,CAR,Active,76,314,Michigan State,2.0
8014,Ryan McCollum,C,PIT,Active,77,300,Texas A&M,5.0
13003,Tru Edwards,WR,LAR,Active,75,211,Louisiana Tech,1.0
13121,Ben Yurosek,TE,MIN,Active,76,251,Georgia,1.0
13209,Jordan Turner,LB,DEN,Active,73,231,Michigan State,1.0
3678,Wil Lutz,K,DEN,Active,71,184,Georgia State,10.0
1984,Allen Hurns,WR,MIA,Active,75,195,Miami (FL),8.0
6829,Kristian Fulton,CB,KC,Active,71,197,LSU,6.0
6129,Jerry Tillery,DT,KC,Active,78,295,Notre Dame,7.0
11966,Rashad Wisdom,DB,TB,Active,69,210,UTSA,2.0
13048,Jared Ivey,DE,SEA,Active,78,274,Ole Miss,1.0
11802,Tejhaun Palmer,WR,ARI,Active,73,210,UAB,2.0
13078,Tysheem Johnson,DB,ATL,Active,70,195,Oregon,1.0
2449,Stefon Diggs,WR,NE,Active,72,191,Maryland,11.0
8477,Matt Waletzko,OL,KC,Active,80,305,North Dakota,4.0
7567,Kenneth Gainwell,RB,PIT,Active,69,200,Memphis,5.0
7543,Travis Etienne,RB,JAX,Active,70,215,Clemson,5.0
6001,Drew Sample,TE,CIN,Active,77,260,Washington,7.0
5726,Robert Spillane,LB,NE,Active,73,229,Western Michigan,8.0
3560,Austin Johnson,DT,JAX,Active,76,314,Penn State,10.0
5910,Ben Powers,G,DEN,Active,76,310,Oklahoma,7.0
13027,Dalys Beanum,CB,NO,Active,73,200,South Dakota State,1.0
12759,Jacob Bayer,C,CIN,Active,75,310,Arkansas State,1.0
7757,Ben Skowronek,WR,PIT,Active,75,224,Notre Dame,5.0
8583,Stone Smartt,TE,NYJ,Active,76,226,Old Dominion,4.0
12131,Bryan Hudson,OL,NYG,Active,77,305,Louisville,2.0
12660,Miles Frazier,OG,DET,Active,78,325,LSU,1.0
13006,Jamil Muhammad,DE,CAR,Active,73,260,USC,1.0
12110,Frank Crum,OT,DEN,Active,79,315,Wyoming,2.0
6980,Jon Runyan,G,NYG,Active,76,307,Michigan,6.0
6109,Alec Ingold,FB,MIA,Active,73,232,Wisconsin,7.0
11260,Robert Burns,FB,CHI,Active,71,222,Connecticut,1.0
4077,Jamal Adams,SS,LV,Active,73,213,LSU,9.0
7682,Elijah Molden,CB,LAC,Active,70,192,Washington,5.0
12984,CJ Dippre,TE,NE,Active,77,256,Alabama,1.0
8522,Chris Paul,OL,WAS,Active,76,324,Tulsa,4.0
8491,Austin Deculus,T,LAC,Active,77,321,LSU,4.0
10907,Joe Tippmann,OL,NYJ,Active,78,313,Wisconsin,3.0
9508,Tyjae Spears,RB,TEN,Active,71,195,Tulane,3.0
11570,Rasheen Ali,RB,BAL,Active,71,210,Marshall,2.0
11938,Chigozie Anusiem,CB,LV,Active,73,200,Colorado State,2.0
1343,Jordan Poyer,DB,BUF,Active,72,191,Oregon State,13.0
12534,Kyle Monangai,RB,CHI,Active,68,207,Rutgers,1.0
6876,A.J. Green,CB,MIA,Active,74,198,Oklahoma State,6.0
8195,Ronnie Rivers,RB,LAR,Active,69,198,Fresno State,4.0
2130,Kyle Van Noy,LB,BAL,Active,75,255,BYU,12.0
7799,Roy Lopez,DT,DET,Active,74,312,Arizona,5.0
13054,Junior Tafuna,DT,HOU,Active,75,305,Utah,1.0
12154,Messiah Swinson,TE,GB,Active,79,259,Arizona State,2.0
8849,Tanner Conner,TE,NYG,Active,75,232,Idaho State,4.0
8159,Desmond Ridder,QB,GB,Active,75,211,Cincinnati,4.0
12142,Jaylen McCollough,DB,LAR,Active,72,211,Tennessee,2.0
10994,Scott Matlock,DT,LAC,Active,76,296,Boise State,3.0
2152,Teddy Bridgewater,QB,TB,Active,74,210,Louisville,12.0
4107,Chidobe Awuzie,CB,BAL,Active,71,202,Colorado,9.0
8485,Luke Tenuta,OL,IND,Active,80,314,Virginia Tech,4.0
5855,Garrett Bradbury,C,NE,Active,75,300,North Carolina State,7.0
11028,Spencer Anderson,OL,PIT,Active,77,305,Maryland,3.0
12631,Upton Stout,CB,SF,Active,69,181,Western Kentucky,1.0
11782,Beaux Limmer,OL,LAR,Active,77,318,Arkansas,2.0
11699,Jer'Zhan Newton,DL,WAS,Active,74,295,Illinois,2.0
5189,Eddy Pineiro,K,SF,Active,71,190,Florida,8.0
6965,Jonathan Garvin,LB,CHI,Active,76,257,Miami (FL),6.0
11796,Khristian Boyd,DL,NO,Active,74,320,Northern Iowa,2.0
7637,Zaven Collins,LB,ARI,Active,76,270,Tulsa,5.0
13101,Gage Larvadain,WR,CLE,Active,68,171,South Carolina,1.0
11631,Brian Thomas,WR,JAX,Active,74,209,LSU,2.0
8314,Jalen Pitre,DB,HOU,Active,72,200,Baylor,4.0
11021,Desjuan Johnson,DT,LAR,Active,75,278,Toledo,3.0
11710,Calen Bullock,DB,HOU,Active,75,190,USC,2.0
5892,David Montgomery,RB,DET,Active,71,230,Iowa State,7.0
12701,Kobe King,LB,NYJ,Active,73,250,Penn State,1.0
6197,Durval Queiroz Neto,G,MIA,Active,76,330,,3.0
6084,Hjalte Froholdt,G,ARI,Active,77,310,Arkansas,7.0
3369,Elandon Roberts,LB,LV,Active,71,235,Houston,10.0
10965,Warren McClendon,OL,LAR,Active,76,315,Georgia,3.0
11668,Byron Murphy,DL,SEA,Active,72,306,Texas,2.0
8787,Ben Brown,OG,NE,Active,77,313,Ole Miss,4.0
6290,Scotty Miller,WR,PIT,Active,69,174,Bowling Green,7.0
13150,Darius Cooper,WR,PHI,Active,71,210,Tarleton State,1.0
8261,Jack Jones,DB,MIA,Active,71,175,Arizona State,4.0
7878,Milo Eifler,LB,SF,Active,74,225,Illinois,5.0
10978,Darrell Luter,CB,SF,Active,72,190,South Alabama,3.0
11186,Carlos Washington,RB,ATL,Active,71,210,Southeastern Louisiana,3.0
11583,Jonathon Brooks,RB,CAR,Active,72,207,Texas,2.0
10914,Daiyan Henley,LB,LAC,Active,72,225,Washington State,3.0
5127,Kyle Allen,QB,DET,Active,75,210,Houston,8.0
7728,James Hudson,OT,NYG,Active,77,313,Cincinnati,5.0
12469,Dylan Sampson,RB,CLE,Active,68,200,Tennessee,1.0
5840,Josh Hines-Allen,DE,JAX,Active,77,255,Kentucky,7.0
6793,Tristan Wirfs,T,TB,Active,77,320,Iowa,6.0
6213,Trey Pipkins,T,LAC,Active,78,307,Sioux Falls,7.0
12429,Kohl Levao,OL,NYJ,Active,78,350,Hawai'i,3.0
10980,SirVocea Dennis,LB,TB,Active,72,230,Pittsburgh,3.0
12574,Abdul Carter,DL,NYG,Active,75,252,Penn State,1.0
4331,Rigoberto Sanchez,P,IND,Active,72,195,Hawai'i,9.0
12011,Demani Richardson,DB,CAR,Active,73,215,Texas A&M,2.0
12933,Caden Prieskorn,TE,CLE,Active,77,255,Ole Miss,1.0
12681,Carson Vinson,OT,BAL,Active,79,320,Alabama A&M,1.0
4274,David Moore,WR,CAR,Active,72,220,East Central,9.0
13179,Ja'seem Reed,WR,CAR,Active,74,195,San Diego,1.0
1472,D.J. Hayden,CB,WAS,Active,71,190,Houston,9.0
7036,Terrell Burgess,DB,NO,Active,71,202,Utah,6.0
11711,Caedan Wallace,OL,NE,Active,77,314,Penn State,2.0
2543,Trent Brown,OL,HOU,Active,80,380,Florida,11.0
12737,Jay Toia,DT,DAL,Active,74,342,UCLA,1.0
5150,Heath Harding,CB,ATL,Active,"5'10""",190,None,0.0
6808,Josh Jones,OL,SEA,Active,79,339,Houston,6.0
12627,Dylan Fairchild,OL,CIN,Active,77,318,Georgia,1.0
8219,Jelani Woods,TE,NYJ,Active,79,253,Virginia,4.0
3160,Jalen Ramsey,CB,PIT,Active,73,211,Florida State,10.0
11032,DJ Ivey,CB,CIN,Active,73,192,Miami (FL),3.0
11771,Chau Smith-Wade,DB,CAR,Active,71,176,Washington State,2.0
2098,Morgan Moses,OL,NE,Active,78,320,Virginia,12.0
2126,Caraun Reid,DT,LAC,Active,74,305,Princeton,8.0
8377,Tycen Anderson,DB,CIN,Active,74,205,Toledo,4.0
6928,Kindle Vildor,DB,TB,Active,71,189,Georgia Southern,6.0
8309,Damone Clark,LB,HOU,Active,74,245,LSU,4.0
7075,Charlie Woerner,TE,ATL,Active,77,250,Georgia,6.0
12502,Gunnar Helm,TE,TEN,Active,77,241,Texas,1.0
12783,Donovan McMillon,DB,CLE,Active,74,203,Pittsburgh,1.0
7571,Rashod Bateman,WR,BAL,Active,73,193,Minnesota,5.0
8365,Kyler Gordon,DB,CHI,Active,71,200,Washington,4.0
7730,Darren Hall,CB,ARI,Active,72,195,San Diego State,5.0
3888,Lucas Patrick,G,CIN,Active,75,313,Duke,10.0
8290,Sauce Gardner,DB,IND,Active,75,190,Cincinnati,4.0
6292,Nick Allegretti,G,WAS,Active,76,310,Illinois,7.0
12847,Robert McDaniel,CB,WAS,Active,74,207,Jackson State,1.0
13120,Jacoby Jones,WR,WAS,Active,75,228,UCF,1.0
3217,Jihad Ward,DE,TEN,Active,77,285,Illinois,10.0
12210,Cole Burgess,WR,PIT,Active,73,192,SUNY-Cortland,3.0
10979,Olu Oluwatimi,C,SEA,Active,75,309,Michigan,3.0
11780,Elijah Klein,OG,TB,Active,76,319,UTEP,2.0
10873,Nolan Smith,LB,PHI,Active,74,238,Georgia,3.0
8924,Thomas Odukoya,TE,NE,Active,78,253,Eastern Michigan,4.0
11615,Ainias Smith,WR,CAR,Active,69,176,Texas A&M,2.0
5030,Harold Landry,LB,NE,Active,74,252,Boston College,8.0
11306,Xavier Gipson,WR,NYG,Active,69,189,Stephen F. Austin,3.0
5927,Terry McLaurin,WR,WAS,Active,72,210,Ohio State,7.0
11702,Brandon Coleman,OL,WAS,Active,78,320,TCU,2.0
6348,Del'Shawn Phillips,LB,LAC,Active,74,230,Illinois,7.0
12710,Jaylen Reed,DB,HOU,Active,72,212,Penn State,1.0
4199,Aaron Jones,RB,MIN,Active,70,208,UTEP,9.0
1785,James Winchester,LS,KC,Active,75,240,Oklahoma,13.0
4167,Zach Banner,T,PIT,Active,80,358,USC,5.0
4950,Christian Kirk,WR,HOU,Active,71,200,Texas A&M,8.0
10913,Joey Porter,DB,PIT,Active,74,193,Penn State,3.0
10958,Dylan Horton,DL,HOU,Active,76,275,TCU,3.0
12472,Raheim Sanders,RB,CLE,Active,72,230,South Carolina,1.0
12865,AJ Henning,WR,MIA,Active,70,192,Northwestern,1.0
6950,Braden Mann,P,PHI,Active,71,198,Texas A&M,6.0
11646,Jalen Coker,WR,CAR,Active,75,213,Holy Cross,2.0
12936,Mason Miller,OL,DET,Active,79,310,North Dakota State,1.0
4454,Kendrick Bourne,WR,SF,Active,73,205,Eastern Washington,9.0
11001,Jarrick Bernard-Converse,CB,NYG,Active,73,205,LSU,3.0
4999,Josh Sweat,DE,ARI,Active,77,265,Florida State,8.0
10218,Xavier Hutchinson,WR,HOU,Active,75,210,Iowa State,3.0
6154,David Sills,WR,ATL,Active,75,211,West Virginia,7.0
6931,DeeJay Dallas,RB,JAX,Active,70,217,Miami (FL),6.0
10936,Ji'Ayir Brown,DB,SF,Active,71,202,Penn State,3.0
4101,Chris Wormley,DT,IND,Active,77,300,Michigan,9.0
11623,Jordan Whittington,WR,LAR,Active,73,202,Texas,2.0
6855,Ashtyn Davis,DB,MIA,Active,73,205,California,6.0
5325,Peter Kalambayi,LB,GB,Active,75,252,Stanford,4.0
11681,Kingsley Suamataia,OL,KC,Active,76,326,BYU,2.0
6881,Matt Hennessy,OL,SF,Active,75,315,Temple,6.0
5580,Frankie Luvu,LB,WAS,Active,75,235,Washington State,8.0
7641,Pat Surtain,CB,DEN,Active,74,202,Alabama,5.0
11781,Daequan Hardy,CB,PIT,Active,69,178,Penn State,2.0
5721,Corey Bojorquez,P,CLE,Active,72,217,New Mexico,8.0
12663,Drew Kendall,C,PHI,Active,76,308,Boston College,1.0
